path,type,license,license_confidence,source_url,chosen_path,roblox_import_notes,verification
Res/FX/Aura/Prefabs/Aura.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/Aura/Textures/GlowStreaks.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/CoinGemMagnet/Prefabs/P_VFX_ForceField.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/CoinGemMagnet/Prefabs/P_VFX_GemMagnetFX Variant.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/CoinGemMagnet/Prefabs/P_VFX_GoldMagnetFX.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/FrameFire/Frame FX.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/GlowEffect/GlowItem_1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/GlowEffect/GlowItem_2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/GlowEffect/GlowParticleMat 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/GlowEffect/GlowParticleMat.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Materials/Mat_HitEffect_VFX_AlphaThreshold.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Materials/Mat_HitEffect_VFX_PunchTrail.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Materials/Mat_HitEffect_VFX_SmallDrop.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Prefabs/Fire_HitEffect.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Prefabs/Grass_HitEffect.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Prefabs/Water_HitEffect.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/HitEffect/Sprites/Sprite_HitEffect.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/HitEffect/Sprites/Sprite_PunchTrail.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/HitEffect/Sprites/Sprite_Triangle.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/LevelUp/Materials/VerticalRay_Mat 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/LevelUp/Materials/VerticalRay_Mat.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/LevelUp/Materials/VerticalSteaks_Mat.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/LevelUp/Prefabs/Swirls.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/LevelUp/Prefabs/VerticalRays.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/LevelUp/Textures/Ramp01.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/LevelUp/Textures/VerticalRay.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/LevelUp/Textures/VerticalRaySmall.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/Sparkles/Materials/Sparkle_Mat.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/Sparkles/Prefabs/Sparkles.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/Sparkles/Sparkle.psd,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"flatten PSD to PNG/TGA before upload (Roblox accepts png/jpg/gif/tga/bmp). embed only, no standalone redistribution; upload Restricted",n/a
Res/FX/Sparkles/Textures/Sparkles.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/ExplosionSpriteSheet.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/HitEffect2x2.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/HollowCircle.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/LensFlareBlur.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/MultiCirlceHue.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/Ring.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/Ring2x2.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/RingHit.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/Spark.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Art/SparkHit1.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/FX/VFX/HitFolder2/Materials/DissolveMaterials/DissolveAdd.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/DissolveMaterials/DissolveAlpha.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/PlaneMaterial.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAdd.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAddClear.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAddHit 0.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAddHit1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAddHit2.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Regular/RegularAddHit3.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Materials/Skybox/Skybox 2.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_AnimatedHit1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_DissolveEffect1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_DissolveEffect2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_Explosion1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_Explosion2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect10.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect3.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect4.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect5.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/FX/VFX/HitFolder2/Prefabs/vfx_HitEffect6.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
