path,type,format,size_bytes,poly_count,notes
ThirdPartyResources/Characters/Vic/VicSkin1.prefab,other,prefab,58846,n/a,
ThirdPartyResources/Effects/Bullet1006.png,texture,png,14894,n/a,vfx-texture
ThirdPartyResources/Effects/Bullet1088.png,texture,png,10248,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_glow.png,texture,png,14081,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_glow_01.png,texture,png,17019,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_glow_red.png,texture,png,14439,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_glow_red_weaponskin.png,texture,png,14446,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_spark.png,texture,png,8334,n/a,vfx-texture
ThirdPartyResources/Effects/arcane_sphere.png,texture,png,12990,n/a,vfx-texture
ThirdPartyResources/Effects/arcanetrail.png,texture,png,20826,n/a,vfx-texture
ThirdPartyResources/Effects/blue.png,texture,png,191564,n/a,vfx-texture
ThirdPartyResources/Effects/lifebeam.png,texture,png,9996,n/a,vfx-texture
ThirdPartyResources/Effects/lifetrail.png,texture,png,25342,n/a,vfx-texture
ThirdPartyResources/Effects/lightHorizontal_043_9.png,texture,png,14801,n/a,vfx-texture
ThirdPartyResources/Effects/lightning_new_2009.png,texture,png,77136,n/a,vfx-texture
ThirdPartyResources/Effects/lightning_new_arc_yellow.png,texture,png,77746,n/a,vfx-texture
ThirdPartyResources/Effects/lightning_new_glow_2009.png,texture,png,55438,n/a,vfx-texture
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 120 SDF Atlas.png,texture,png,216779,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 120 SDF.asset,other,asset,2150192,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 210 SDF Atlas.png,texture,png,429261,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 210 SDF.asset,other,asset,8442104,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 32 SDF Atlas.png,texture,png,62893,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 32 SDF.asset,other,asset,575829,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 40 SDF Atlas.png,texture,png,72133,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 40 SDF.asset,other,asset,573488,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 50 SDF Atlas.png,texture,png,110730,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 50 SDF.asset,other,asset,575409,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 54 SDF Atlas.png,texture,png,113673,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 54 SDF.asset,other,asset,2149611,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 72 SDF Atlas.png,texture,png,145585,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline 72 SDF.asset,other,asset,2150332,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_120 SDF Atlas.png,texture,png,560979,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_120 SDF.asset,other,asset,4301534,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_210 SDF Atlas.png,texture,png,1077003,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_210 SDF.asset,other,asset,16886377,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_32 SDF Atlas.png,texture,png,153710,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_32 SDF.asset,other,asset,1146542,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_40 SDF Atlas.png,texture,png,174973,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_40 SDF.asset,other,asset,1147107,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_50 SDF Atlas.png,texture,png,275316,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_50 SDF.asset,other,asset,1147452,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_54 SDF Atlas.png,texture,png,255987,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_54 SDF.asset,other,asset,2196987,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_72 SDF Atlas.png,texture,png,370440,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular Outline_Extended ASCII_72 SDF.asset,other,asset,4295055,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular SDF.asset,other,asset,577360,n/a,
ThirdPartyResources/Font/Fonts/LilitaOne-Regular.ttf,font,ttf,26832,n/a,
"ThirdPartyResources/Font/NotoSansCJK/Rude_MaterialSymbolsOutlined[FILL,GRAD,opsz,wght] SDF.asset",other,asset,35198731,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSans-Bold SDF.asset,other,asset,33879508,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSans-Regular SDF.asset,other,asset,33879446,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSansJP-Regular SDF.asset,other,asset,36885746,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSansKR-Regular SDF.asset,other,asset,34656159,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSansSC-Regular SDF.asset,other,asset,37638232,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSansTC-Bold SDF.asset,other,asset,35988272,n/a,
ThirdPartyResources/Font/NotoSansCJK/Rude_NotoSansTC-Regular SDF.asset,other,asset,35819036,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSans-Bold.ttf,font,ttf,582604,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSans-Regular.ttf,font,ttf,582748,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansDisplay-Regular.ttf,font,ttf,360236,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansJP-Bold.ttf,font,ttf,5727828,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansJP-Regular.ttf,font,ttf,5732824,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansKR-Bold.ttf,font,ttf,6190824,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansKR-Regular.ttf,font,ttf,6192764,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansSC-Bold.ttf,font,ttf,10550116,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansSC-Regular.ttf,font,ttf,10560380,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansTC-Bold.ttf,font,ttf,7105312,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/NotoSansTC-Regular.ttf,font,ttf,7110560,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/JP_japanese_full.txt,other,txt,21305,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/KR_Korean-Hangul.txt,other,txt,6869,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/Latin-Complete.txt,other,txt,1868,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/SC_1-8105纯汉字（按顺序排列）.txt,other,txt,33380,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/TC_word-list.txt,other,txt,15560,n/a,
ThirdPartyResources/Font/NotoSansCJK/Sources/Range/common.txt,other,txt,763,n/a,
ThirdPartyResources/Font/NotoSansCJK/noto sans_license.txt,other,txt,4474,n/a,
ThirdPartyResources/Font/Resources/LilitaOne-Regular Outline 64 SDF Atlas.png,texture,png,131294,n/a,
ThirdPartyResources/Font/Resources/LilitaOne-Regular Outline 64 SDF.asset,other,asset,2153982,n/a,
ThirdPartyResources/Font/Resources/LilitaOne-Regular Outline_Extended ASCII_64 SDF Atlas.png,texture,png,308062,n/a,
ThirdPartyResources/Font/Resources/LilitaOne-Regular Outline_Extended ASCII_64 SDF.asset,other,asset,2204230,n/a,
ThirdPartyResources/Font/Resources/Rude_NotoSansJP-Bold SDF.asset,other,asset,36873034,n/a,
ThirdPartyResources/Font/Resources/Rude_NotoSansKR-Bold SDF.asset,other,asset,34660377,n/a,
ThirdPartyResources/Font/Resources/Rude_NotoSansSC-Bold SDF.asset,other,asset,37620939,n/a,
ThirdPartyResources/Monsters/Alien/BossAlienLv1.prefab,other,prefab,34436,n/a,
ThirdPartyResources/Monsters/Alien/Orbital_PoisonBullet_2.asset,other,asset,2038,n/a,
ThirdPartyResources/Monsters/Alien/Orbital_PoisonBullet_3.asset,other,asset,2039,n/a,
ThirdPartyResources/Monsters/Alien/PoisonBulletTriple.asset,other,asset,1908,n/a,
ThirdPartyResources/Monsters/Alien/PoisonBullet_Single.asset,other,asset,1908,n/a,
ThirdPartyResources/Monsters/Alien/PoisonTrap.asset,other,asset,1971,n/a,
ThirdPartyResources/Monsters/Alien/PosionPuddlePrefab.prefab,other,prefab,10268,n/a,
ThirdPartyResources/Monsters/Mushnub/BossMushnubLv1.prefab,other,prefab,35752,n/a,
ThirdPartyResources/Monsters/Mushnub/Orbital_PoisonBullet_1.asset,other,asset,2041,n/a,
ThirdPartyResources/Monsters/Mushnub/PoisonBullet_1.asset,other,asset,1904,n/a,
ThirdPartyResources/Monsters/Mushnub/PoisonProjectile_1.prefab,other,prefab,14710,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Fire_Lv1.prefab,other,prefab,34173,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Fire_Lv2.prefab,other,prefab,34187,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Fire_Lv3.prefab,other,prefab,29727,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Poison_Lv1.prefab,other,prefab,33922,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Poison_Lv2.prefab,other,prefab,34187,n/a,
ThirdPartyResources/Monsters/Slime/Slime_Poison_Lv3.prefab,other,prefab,29729,n/a,
ThirdPartyResources/New UI/1.3.0UI/Backgrounds/BG2.png,texture,png,1908289,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Backgrounds/BGRanking.png,texture,png,384971,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Backgrounds/BgFull.png,texture,png,1460391,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Backgrounds/background-1.png,texture,png,726584,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Badges.png,texture,png,22845,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/BarBG.png,texture,png,538,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/HPAlly.png,texture,png,439,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/HPCharacter.png,texture,png,434,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/HPDecrease.png,texture,png,369,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/HPEnemy.png,texture,png,581,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Bar/HPIncrease.png,texture,png,435,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/BossBG.png,texture,png,24856,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/BG_RewardDetail_Premium.png,texture,png,1539,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Box_Popup.png,texture,png,1733,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Button_W.png,texture,png,1213,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Circle_Button_w.png,texture,png,6387,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/DropDown.png,texture,png,1629,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Label_Currency.png,texture,png,575,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/NickNameBG.png,texture,png,110652,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PopupFrame 1.png,texture,png,447,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PopupFrame.png,texture,png,447,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PremiumPassReward.png,texture,png,25295,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ProgressBG.png,texture,png,526,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ProgressBar.png,texture,png,776,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/RankingEntry.png,texture,png,1103,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/RankingEntrySelect.png,texture,png,984,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Red_Dot.png,texture,png,2839,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tab_Light_Purple_Selected.png,texture,png,3058,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Light_Purple_Unselected.png,texture,png,2914,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Purple_Selected.png,texture,png,3048,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Purple_Unselected.png,texture,png,2998,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/SkinMask.png,texture,png,1694,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/active.png,texture,png,4294,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/freePassReward.png,texture,png,21017,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_bottom.png,texture,png,24182,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_middle.png,texture,png,268290,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_top.png,texture,png,38864,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/noactive.png,texture,png,3297,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/progressbar_yellow.png,texture,png,1166,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/t_activity_bg_camp_Progress.png,texture,png,6375,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/vip_cell.png,texture,png,6286,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharUI_Equip_BG.png,texture,png,30964,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterIcons/VincentIcon.png,texture,png,117876,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Common.png,texture,png,10295,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Epic.png,texture,png,10506,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Rare.png,texture,png,10308,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Uncommon.png,texture,png,10400,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_legendary.png,texture,png,10353,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneBG.png,texture,png,4186,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneDamageBG.png,texture,png,4177,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneDefenseBG.png,texture,png,4146,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneEnergyBG.png,texture,png,4270,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneSelected.png,texture,png,3207,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/SkinBG.png,texture,png,3322,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/SkinSelected.png,texture,png,2953,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/MageIcon.png,texture,png,16248,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/ShooterIcon.png,texture,png,15802,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/SlayerIcon.png,texture,png,14136,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/WarriorIcon.png,texture,png,13887,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/Joystick.png,texture,png,21517,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/JoystickBG.png,texture,png,12355,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillBG.png,texture,png,5415,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillCooldown.png,texture,png,21304,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillJoystick.png,texture,png,39666,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillJoystickBG.png,texture,png,12574,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Glow_1.png,texture,png,66777,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Glow_2.png,texture,png,38802,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gradient/HorizontalGradient.png,texture,png,6412,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gradient/LargeVerticalGradient.png,texture,png,244,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gradient/Lit_Vertical1Gradient.png,texture,png,391,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gradient/Lit_Vertical2Gradient.png,texture,png,389,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Gradient/Med_VerticalGradient.png,texture,png,287,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/AddSlotIcon.png,texture,png,3137,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Blue Diamond 1st Outline 256px.png,texture,png,4055,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Calendar 1st Outline 64px.png,texture,png,2251,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/DragHand.png,texture,png,9748,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/EnergyIcon.png,texture,png,164903,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Gift1.png,texture,png,45711,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Golden Coin 1st Outline 256px.png,texture,png,7222,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Golden Trophy 1st Outline 256px.png,texture,png,6957,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Green Upgrade 2nd Outline 256px.png,texture,png,2987,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Guide_KB_WSAD.png,texture,png,19933,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Icon_Bag.Png,texture,png,23341,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/RankIcon.png,texture,png,2796,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Refresh.png,texture,png,8916,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/SelectArrow.png,texture,png,1685,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/SkinsIcon.png,texture,png,2315,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/TVAds.png,texture,png,16889,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Target.png,texture,png,14889,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Thunder.png,texture,png,41895,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Ticket.png,texture,png,9096,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/UpgradeCoin.png,texture,png,9739,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/Vip_Arrow.png,texture,png,3103,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/accountExpIcon.png,texture,png,25902,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/arrow_0.png,texture,png,4519,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/characterExpIcon.png,texture,png,21225,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/check_icon.png,texture,png,8283,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/hero_assist_plus.png,texture,png,1545,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/home.png,texture,png,2008,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/icon_Plus.Png,texture,png,4006,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/icon_instruction.png,texture,png,2146,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/jingzhidun.png,texture,png,4706,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/lock_0.png,texture,png,4124,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/rank_1.png,texture,png,65957,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/rank_2.png,texture,png,50272,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/rank_3.png,texture,png,51254,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Icons/shop.png,texture,png,29477,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/LockTarget.png,texture,png,3402,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/LogoMain.png,texture,png,151707,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternBattlePass.png,texture,png,13073,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternMain.png,texture,png,20133,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternQuest.png,texture,png,9553,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternRanking.png,texture,png,14671,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternShop.png,texture,png,11065,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/PatternUpgrade.png,texture,png,13114,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/projectilPattern.png,texture,png,10643,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Patterns/upgrade.png,texture,png,19756,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Pop_BG.png,texture,png,3795,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Pop_Content_BG.png,texture,png,769,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/PopupTitle.png,texture,png,8277,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Expert.png,texture,png,9233,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/License.txt,other,txt,262,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Master1.png,texture,png,4943,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Master2.png,texture,png,5632,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Master3.png,texture,png,8299,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Silver1.png,texture,png,3156,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Silver2.png,texture,png,3434,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Silver3.png,texture,png,3826,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/Unranked.png,texture,png,2373,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/amethyst1.png,texture,png,4728,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/amethyst2.png,texture,png,4540,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/amethyst3.png,texture,png,5133,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/bronze1.png,texture,png,3167,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/bronze2.png,texture,png,3447,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/bronze3.png,texture,png,3567,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/gold1.png,texture,png,3167,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/gold2.png,texture,png,3437,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/gold3.png,texture,png,4082,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/plat1.png,texture,png,3165,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/plat2.png,texture,png,3692,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Ranks/plat3.png,texture,png,4010,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/CommonEquip.png,texture,png,5527,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/CommonItem.png,texture,png,3277,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/CommonRune.png,texture,png,4280,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/CommonRuneEquip.png,texture,png,3952,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/EpicEquip.png,texture,png,5246,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/EpicItem.png,texture,png,3273,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/EpicRune.png,texture,png,4084,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/EpicRuneEquip.png,texture,png,4042,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/LegendaryEquip.png,texture,png,5471,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/LegendaryItem.png,texture,png,3251,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/LegendaryRune.png,texture,png,4175,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/LegendaryRuneEquip.png,texture,png,4161,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/Mask.png,texture,png,5362,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/RareEquip.png,texture,png,5259,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/RareItem.png,texture,png,3368,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/RareRune.png,texture,png,4070,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/RareRuneEquip.png,texture,png,4134,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/UncommonEquip.png,texture,png,5710,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/UncommonItem.png,texture,png,3386,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/UncommonRune.png,texture,png,4258,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/RarityItems/UncommonRuneEquip.png,texture,png,4154,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Slider_StageHorizontal_Fill_White.png,texture,png,112,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/CDRIcon.png,texture,png,1902,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/CDRUp.png,texture,png,2382,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/ColletctRange.png,texture,png,2909,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/ColletctRangeUp.png,texture,png,4042,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/CriticalDamage.png,texture,png,1582,n/a,ui
